"id";"oil_field";"tag_key";"tag_value";"last_update";"last_actual_update";"description";"note";"status"
"1608";"UAZ";"MassFlow_UAZ";"23.8676071167";"2022-05-15 16:45:57";"2022-05-15 11:42:17";"";"";"A"
"1609";"UAZ";"Temperature_UAZ";"43.2199707031";"2022-05-15 16:45:57";"2022-05-15 11:42:17";"";"";"A"
"1610";"UAZ";"Totalizer1_UAZ";"660487.875";"2022-05-15 16:45:57";"2022-05-15 11:42:17";"";"";"A"
"1611";"UAZ";"Press_UAZ";"12.6799144745";"2022-05-15 16:45:57";"2022-05-15 11:42:19";"";"";"A"
"1612";"UAZ";"1";"0.0";"2022-05-15 16:45:57";"2022-05-15 08:47:44";"";"";"A"
"1613";"UAZ";"2";"23658.6855469";"2022-05-15 16:45:57";"2022-05-15 08:47:44";"";"";"A"
"1614";"UAZ";"3";"0.0";"2022-05-15 16:45:57";"2022-05-15 08:47:44";"";"";"A"
"1615";"UAZ";"4";"21357.9101562";"2022-05-15 16:45:57";"2022-05-15 08:47:44";"";"";"A"
"1617";"UAZ";"Uaz_DRP_Value36";"106.622833252";"2022-05-15 16:45:57";"2022-05-15 11:42:18";"";"";"A"
"1618";"UAZ";"Uaz_DRP_Value24";"None";"2021-01-04 15:39:48";"2021-01-04 15:39:48";"";"";"D"
"1619";"UAZ";"Uaz_DRP_Value34";"28403.359375";"2022-05-15 16:45:57";"2022-05-15 11:42:18";"";"";"A"
"1691";"UAZ";"Volume_UAZ";"0.0";"2021-01-04 15:39:48";"2020-12-29 11:22:17";"";"";"D"
"1692";"UAZ";"Pumps_UAZ";"False";"2021-01-04 15:39:48";"2020-12-29 11:24:30";"";"";"D"
"1693";"UAZ";"Pumps_UAZ_day_off";"1106.0";"2021-01-04 15:39:48";"2019-11-06 00:00:00";"";"";"D"
"1694";"UAZ";"Pumps_UAZ_day_on";"1106.0";"2021-01-04 15:39:48";"2019-11-06 00:00:00";"";"";"D"
"1695";"UAZ";"Pumps_UAZ_time_off";"1627.0";"2021-01-04 15:39:48";"2019-11-06 00:00:00";"";"";"D"
"1696";"UAZ";"Pumps_UAZ_time_on";"1625.0";"2021-01-04 15:39:48";"2019-11-06 00:00:00";"";"";"D"
"1697";"UAZ";"Totalizer1_UAZ_dif";"0.0";"2021-01-04 15:39:48";"2019-11-06 00:00:00";"";"";"D"
"1723";"UAZ";"UAZ_Metran";"0.0";"2021-01-04 15:39:48";"2020-12-29 11:24:30";"";"";"D"
"1726";"VMB";"04";"0";"2022-05-15 22:24:18";"2022-05-15 16:38:27";"ТФС №1";"Уровень жидкости";"A"
"1727";"VMB";"05";"0";"2022-05-15 22:24:18";"2022-05-15 16:38:27";"ТФС №1";"Уровень воды";"A"
"1728";"VMB";"06";"0";"2022-05-15 22:24:18";"2022-05-15 16:38:27";"ТФС №1";"Уровень нефти";"A"
"1729";"VMB";"yANAArr[16]_yDatVal";"50.0";"2022-05-15 22:24:18";"2022-05-03 14:32:43";"ТФС №2";"Уровень воды";"A"
"1730";"VMB";"yANAArr[17]_yDatVal";"50.0";"2022-05-15 22:24:18";"2022-05-03 14:32:43";"ТФС №2";"Уровень нефти";"A"
"1731";"VMB";"yANAArr[08]_yDatVal";"25.9259262085";"2022-05-15 22:24:18";"2022-05-15 17:21:55";"ТФС №2";"Температура";"A"
"1732";"VMB";"yANAArr[09]_yDatVal";"0.830555558205";"2022-05-15 22:24:18";"2022-05-15 17:24:04";"ТФС №2";"Давление";"A"
"1733";"VMB";"yANAArr[25]_yDatVal";"180.821762085";"2022-05-15 22:24:18";"2022-05-15 17:24:09";"ОП №1";"Уровень воды";"A"
"1734";"VMB";"yANAArr[23]_yDatVal";"19.0972232819";"2022-05-15 22:24:18";"2022-05-15 17:21:56";"ОП №1";"Температура";"A"
"1735";"VMB";"yANAArr[24]_yDatVal";"9.46848964691";"2022-05-15 22:24:18";"2022-05-15 10:52:52";"ОП №1";"Давление";"A"
"1736";"VMB";"yANAArr[29]_yDatVal";"299.83795166";"2022-05-15 22:24:18";"2022-05-15 16:48:22";"ОП №2";"Уровень воды";"A"
"1737";"VMB";"yANAArr[30]_yDatVal";"255.601852417";"2022-05-15 22:24:18";"2022-05-15 17:23:59";"ОП №2";"Уровень нефти";"A"
"1738";"VMB";"yANAArr[27]_yDatVal";"35.5902786255";"2022-05-15 22:24:18";"2022-05-15 17:23:36";"ОП №2";"Температура";"A"
"1739";"VMB";"yANAArr[28]_yDatVal";"0.37254050374";"2022-05-15 22:24:18";"2022-05-15 17:24:09";"ОП №2";"Давление";"A"
"1744";"VMB";"yANAArr[45]_yDatVal";"63.4895858765";"2022-05-15 22:24:18";"2022-05-15 17:24:09";"РВС №1";"Уровень воды";"A"
"1745";"VMB";"yANAArr[48]_yDatVal";"642.696716309";"2022-05-15 22:24:18";"2022-05-15 17:23:31";"РВС №2";"Уровень воды";"A"
"1746";"VMB";"RVS_LVL";"370.949066162";"2022-05-15 22:24:18";"2022-05-15 17:24:01";"РВС №3";"Уровень нефти";"A"
"1747";"VMB";"NORD_Collect";"1895323.25";"2022-05-15 22:24:18";"2022-05-15 17:24:07";"Расходомер воды №2";"Накопленный расход";"A"
"1860";"VMB";"yANAArr[04]_yDatVal";"17.8530101776";"2022-05-15 22:24:18";"2022-05-15 17:14:13";"ТФС №1";"Температура";"A"
"1861";"VMB";"yANAArr[05]_yDatVal";"0.846527814865";"2022-05-15 22:24:18";"2022-05-15 17:24:04";"ТФС №1";"Давление";"A"
"1862";"VMB";"yANAArr[26]_yDatVal";"20.0810184479";"2022-05-15 22:24:18";"2022-05-15 17:10:46";"ОП №1";"Уровень нефти";"A"
"1863";"UAZ";"HMI_Tag_1(2)";"None";"2021-01-04 15:39:49";"2021-01-04 15:39:49";"";"";"D"
"1864";"UAZ";"HMI_Tag_1(4)";"None";"2021-01-04 15:39:49";"2021-01-04 15:39:49";"";"";"D"
"1865";"ZHT";"arcCodeSKV_1";"262";"2022-05-15 22:25:33";"2022-05-15 17:25:19";"";"";"A"
"1866";"ZHT";"arcDebitGasVolume_1";"0";"2022-05-15 22:25:33";"2022-05-15 17:25:19";"";"";"A"
"1867";"ZHT";"arcDebitLiquidVolue_1";"10";"2022-05-15 22:25:33";"2022-05-15 17:25:19";"";"";"A"
"1868";"ZHT";"arcDebitOilMass_1";"10";"2022-05-15 22:25:33";"2022-05-15 17:25:19";"";"";"A"
"1869";"ZHT";"arcDebitWaterMass_1";"0";"2022-05-15 22:25:33";"2022-05-15 17:25:19";"";"";"A"
"1870";"ZHT";"arcDensityLiquid_1";"1046";"2022-05-15 22:25:33";"2022-05-15 17:25:19";"";"";"A"
"1871";"ZHT";"arcHoursMinutes_1";"249";"2022-05-15 22:25:33";"2022-05-15 17:25:19";"";"";"A"
"1872";"ZHT";"arcNumOTV_1";"5";"2022-05-15 22:25:33";"2022-05-15 17:25:19";"";"";"A"
"1873";"ZHT";"arcTimeZam_1";"120";"2022-05-15 22:25:34";"2022-05-15 17:25:19";"";"";"A"
"1874";"ZHT";"BP1_P_Collector_1";"15";"2022-05-15 22:25:34";"2022-05-15 17:25:04";"ГЗУ366";"";"A"
"1875";"ZHT";"Temp_Collector_1";"2482";"2022-05-15 22:25:34";"2022-05-15 17:25:19";"ГЗУ366";"";"A"
"1876";"ZHT";"PositionPSM_1";"3";"2022-05-15 22:25:34";"2022-05-15 16:08:23";"ГЗУ366";"";"A"
"1877";"ZHT";"PositionPSM_OneCycle_1";"2";"2022-05-15 22:25:34";"2022-05-15 16:08:22";"";"";"A"
"1878";"ZHT";"DebitLiquidVolume_OneCycle_1";"25";"2022-05-15 22:25:34";"2022-05-15 16:08:22";"ГЗУ366";"";"A"
"1879";"ZHT";"DebitOilMass_OneCycle_1";"24";"2022-05-15 22:25:34";"2022-05-15 16:08:22";"";"";"A"
"1880";"ZHT";"CodeSKV_OneCycle_1";"281";"2022-05-15 22:25:34";"2022-05-15 16:08:22";"ГЗУ366";"";"A"
"1881";"ZHT";"ExpiredTime_1";"75";"2022-05-15 22:25:34";"2022-05-15 17:24:23";"";"";"A"
"2034";"UAZ";"KABBSK_MU002.AI_PRESSURE_IN_KOLEKTOR";"0.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2035";"UAZ";"KABBSK_MU002.AI_T_FLOW";"0.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2036";"UAZ";"KABBSK_MU003_IMP.AI_PRESSURE_IN_KOLEKTOR";"5.6";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2037";"UAZ";"KABBSK_MU003_IMP.AI_T_FLOW";"17.3";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2038";"UAZ";"KABBSK_MU004_IMP.AI_PRESSURE_IN_KOLEKTOR";"6.9";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2039";"UAZ";"KABBSK_MU004_IMP.AI_T_FLOW";"21.8";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2040";"UAZ";"KABBSK_MU005_IMP.AI_PRESSURE_IN_KOLEKTOR";"4.2";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2041";"UAZ";"KABBSK_MU005_IMP.AI_T_FLOW";"21.1";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2042";"UAZ";"KABBSK_MU002.DR_N_WELL";"0.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2043";"UAZ";"KABBSK_MU002.DR_Q_CONS_FLOW";"0.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2044";"UAZ";"KABBSK_MU002.RE_ELAPSED_TIME";"0.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2045";"UAZ";"KABBSK_MU002.POS_PSM";"0.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2046";"UAZ";"KABBSK_MU003_IMP.RO_N_WELL";"35.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2047";"UAZ";"KABBSK_MU003_IMP.RO_Q_CONS_FLOW";"0.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2048";"UAZ";"KABBSK_MU003_IMP.RE_ELAPSED_TIME";"0.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2049";"UAZ";"KABBSK_MU003_IMP.POS_PSM";"14.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2050";"UAZ";"KABBSK_MU004_IMP.RO_N_WELL";"21.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2051";"UAZ";"KABBSK_MU004_IMP.RO_Q_CONS_FLOW";"0.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2052";"UAZ";"KABBSK_MU004_IMP.RE_ELAPSED_TIME";"23.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2053";"UAZ";"KABBSK_MU004_IMP.POS_PSM";"3.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2054";"UAZ";"KABBSK_MU005_IMP.RO_N_WELL";"72.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2055";"UAZ";"KABBSK_MU005_IMP.RO_Q_CONS_FLOW";"510.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2056";"UAZ";"KABBSK_MU005_IMP.RE_ELAPSED_TIME";"4.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2057";"UAZ";"KABBSK_MU005_IMP.POS_PSM";"5.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2058";"UAZ";"MassFlow2_2";"25.0933074951";"2022-05-15 16:45:57";"2022-05-15 11:42:19";"";"";"A"
"2073";"UAZ";"OP_MU001_ARCH_Debit_zhidk_m3";"0.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2074";"UAZ";"OP_MU001_PIT_01_XQ01";"0.4";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2075";"UAZ";"OP_MU001_TT_01_XQ01";"20.6";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2076";"UAZ";"OP_MU001_ARCH_Code_SKV1";"0.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2077";"UAZ";"OP_MU001_OSTAVSH_VR_ZAMERA";"12857.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2078";"UAZ";"OP_MU001_SKV_ZAM";"1.0";"2022-05-15 16:48:01";"0000-00-00 00:00:00";"";"";"A"
"2079";"VMB";"Current_water";"107.916687012";"2022-05-15 22:24:18";"2022-05-15 17:24:07";"Расходомер воды №1";"Мгновенный расход";"A"
"2080";"VMB";"Total_water2";"1602049.75";"2022-05-15 22:24:18";"2022-05-15 17:24:09";"Расходомер воды №1";"Накопленный расход";"A"
"2081";"VMB";"SP16_SV";"101.912124634";"2022-05-15 22:24:18";"2022-05-15 17:20:03";"СП №16";"Мгновенный расход";"A"
"2082";"VMB";"SP16_TV";"3678409.0";"2022-05-15 22:24:18";"2022-05-15 17:20:03";"СП №16";"Накопленный расход";"A"
"2083";"VMB";"SV";"114.608322144";"2022-05-15 22:24:18";"2022-05-15 17:23:05";"СП №4";"Мгновенный расход";"A"
"2084";"VMB";"TV";"4309721.0";"2022-05-15 22:24:18";"2022-05-15 17:23:05";"СП №4";"Накопленный расход";"A"
"2085";"VMB";"SP43_SV";"81.8999786377";"2022-05-15 22:24:18";"2022-05-15 17:21:54";"СП №43";"Мгновенный расход";"A"
"2086";"VMB";"SP43_TV";"3836018.75";"2022-05-15 22:24:18";"2022-05-15 17:21:54";"СП №43";"Накопленный расход";"A"
"2090";"VMB";"KABBVM_MU1.SKV_ZAM1";"1";"2022-05-15 22:25:07";"2022-05-15 13:40:18";"ГЗУ1";"Текущий зам. отв. ";"A"
"2091";"VMB";"mass_davl_kol";"4";"2022-05-15 22:25:07";"2022-05-15 17:30:17";"ГЗУ2";"Давле. коллектора ";"A"
"2092";"VMB";"mass_proid_vr";"155";"2022-05-15 22:25:07";"2022-05-15 17:29:38";"ГЗУ2";"Остав. врем. Зам. ";"A"
"2093";"VMB";"mass_temp_zhid";"19";"2022-05-15 22:25:07";"2022-05-15 14:44:27";"ГЗУ2";"Температура";"A"
"2094";"VMB";"mass_nom_otv";"3";"2022-05-15 22:25:07";"2022-05-15 14:36:17";"ГЗУ2";"Текущий зам. отв. ";"A"
"2095";"VMB";"mass_ot_nom_otv";"2";"2022-05-15 22:25:07";"2022-05-15 14:36:15";"";"Текущий зам. отв. ";"A"
"2096";"VMB";"mass_ot_o_zhid";"19";"2022-05-15 22:25:07";"2022-05-15 14:36:15";"ГЗУ2";"Посл. деб. скваж. ";"A"
"2097";"VMB";"mass_davl_kol_1";"10";"2022-05-15 22:25:07";"2022-05-15 17:30:36";"ГЗУ3";"Давле. коллектора ";"A"
"2098";"VMB";"mass_proid_vr_1";"139";"2022-05-15 22:25:07";"2022-05-15 17:30:35";"ГЗУ3";"Остав. врем. Зам. ";"A"
"2099";"VMB";"mass_temp_zhid_1";"25";"2022-05-15 22:25:07";"2022-05-15 17:24:13";"ГЗУ3";"Температура";"A"
"2100";"VMB";"mass_nom_otv_1";"11";"2022-05-15 22:25:07";"2022-05-15 17:24:13";"ГЗУ3";"Текущий зам. отв. ";"A"
"2101";"VMB";"mass_ot_nom_otv_1";"10";"2022-05-15 22:25:07";"2022-05-15 17:24:13";"";"Текущий зам. отв. ";"A"
"2102";"VMB";"mass_ot_o_zhid_1";"47";"2022-05-15 22:25:07";"2022-05-15 17:24:13";"ГЗУ3";"Посл. деб. скваж. ";"A"
"2103";"VMB";"mass_davl_kol_2";"4";"2022-05-15 22:25:07";"2022-05-15 17:30:25";"ГЗУ4";"Давле. коллектора ";"A"
"2104";"VMB";"mass_proid_vr_2";"73";"2022-05-15 22:25:07";"2022-05-15 17:30:37";"ГЗУ4";"Остав. врем. Зам. ";"A"
"2105";"VMB";"mass_temp_zhid_2";"2091";"2022-05-15 22:25:07";"2022-05-15 17:30:37";"ГЗУ4";"Температура";"A"
"2106";"VMB";"mass_nom_otv_2";"5";"2022-05-15 22:25:07";"2022-05-15 17:30:37";"ГЗУ4";"Текущий зам. отв. ";"A"
"2107";"VMB";"mass_ot_nom_otv_2";"4";"2022-05-15 22:25:07";"2022-05-15 17:30:25";"";"Текущий зам. отв. ";"A"
"2108";"VMB";"mass_arh_ob_zhid_2";"9.625";"2022-05-15 22:25:07";"2022-05-15 17:30:27";"ГЗУ4";"Посл. деб. скваж. ";"A"
"2109";"VMB";"mass_davl_kol_3";"11";"2022-05-15 22:25:07";"2022-05-15 17:29:56";"ГЗУ5";"Давле. коллектора ";"A"
"2110";"VMB";"mass_proid_vr_3";"135";"2022-05-15 22:25:07";"2022-05-15 17:30:38";"ГЗУ5";"Остав. врем. Зам. ";"A"
"2111";"VMB";"mass_temp_zhid_3";"2042";"2022-05-15 22:25:07";"2022-05-15 17:30:38";"ГЗУ5";"Температура";"A"
"2112";"VMB";"mass_nom_otv_3";"3";"2022-05-15 22:25:07";"2022-05-15 17:30:38";"ГЗУ5";"Текущий зам. отв. ";"A"
"2113";"VMB";"mass_ot_nom_otv_3";"2";"2022-05-15 22:25:07";"2022-05-15 17:26:03";"";"Текущий зам. отв. ";"A"
"2114";"VMB";"mass_arh_ob_zhid_3";"2.34375";"2022-05-15 22:25:07";"2022-05-15 17:26:04";"ГЗУ5";"Посл. деб. скваж. ";"A"
"2115";"VMB";"mass_davl_kol_4";"10";"2022-05-15 22:25:07";"2022-05-15 17:30:37";"ГЗУ6";"Давле. коллектора ";"A"
"2116";"VMB";"mass_proid_vr_4";"297";"2022-05-15 22:25:07";"2022-05-15 17:30:38";"ГЗУ6";"Остав. врем. Зам. ";"A"
"2117";"VMB";"mass_temp_zhid_4";"2266";"2022-05-15 22:25:07";"2022-05-15 17:30:38";"ГЗУ6";"Температура";"A"
"2118";"VMB";"mass_nom_otv_4";"7";"2022-05-15 22:25:07";"2022-05-15 17:30:38";"ГЗУ6";"Текущий зам. отв. ";"A"
"2119";"VMB";"mass_ot_nom_otv_4";"6";"2022-05-15 22:25:07";"2022-05-15 17:29:07";"";"Текущий зам. отв. ";"A"
"2120";"VMB";"mass_arh_ob_zhid_4";"86.5";"2022-05-15 22:25:07";"2022-05-15 17:29:09";"ГЗУ6";"Посл. деб. скваж. ";"A"
"2125";"VMB";"mass_davl_kol_5";"5";"2022-05-15 22:25:07";"2022-05-15 17:28:09";"ГЗУ8";"Давле. коллектора ";"A"
"2126";"VMB";"mass_proid_vr_5";"26";"2022-05-15 22:25:07";"2022-05-15 17:30:36";"ГЗУ8";"Остав. врем. Зам. ";"A"
"2127";"VMB";"mass_temp_zhid_5";"2122";"2022-05-15 22:25:07";"2022-05-15 17:30:36";"ГЗУ8";"Температура";"A"
"2128";"VMB";"mass_nom_otv_5";"9";"2022-05-15 22:25:07";"2022-05-15 17:20:36";"ГЗУ8";"Текущий зам. отв. ";"A"
"2129";"VMB";"mass_ot_nom_otv_5";"6";"2022-05-15 22:25:07";"2022-05-15 17:20:25";"";"Текущий зам. отв. ";"A"
"2130";"VMB";"mass_arh_ob_zhid_5";"3.359375";"2022-05-15 22:25:07";"2022-05-15 17:20:25";"ГЗУ8";"Посл. деб. скваж. ";"A"
"2159";"VMB";"mass_davl_kol_6";"6";"2022-05-15 22:25:07";"2022-05-15 17:29:58";"ГЗУ17";"Давле. коллектора ";"A"
"2160";"VMB";"mass_proid_vr_6";"104";"2022-05-15 22:25:07";"2022-05-15 17:30:36";"ГЗУ17";"Остав. врем. Зам. ";"A"
"2161";"VMB";"mass_temp_zhid_6";"2441";"2022-05-15 22:25:07";"2022-05-15 17:30:36";"ГЗУ17";"Температура";"A"
"2162";"VMB";"mass_nom_otv_6";"2";"2022-05-15 22:25:07";"2022-05-15 17:30:36";"ГЗУ17";"Текущий зам. отв. ";"A"
"2163";"VMB";"mass_ot_nom_otv_6";"14";"2022-05-15 22:25:07";"2022-05-15 17:27:24";"";"Текущий зам. отв. ";"A"
"2164";"VMB";"mass_arh_ob_zhid_6";"104.0";"2022-05-15 22:25:07";"2022-05-15 17:27:25";"ГЗУ17";"Посл. деб. скваж. ";"A"
"2165";"VMB";"mass_davl_kol_7";"11";"2022-05-15 22:25:07";"2022-05-15 17:30:14";"ГЗУ19";"Давле. коллектора ";"A"
"2166";"VMB";"mass_proid_vr_7";"99";"2022-05-15 22:25:07";"2022-05-15 17:30:36";"ГЗУ19";"Остав. врем. Зам. ";"A"
"2167";"VMB";"mass_temp_zhid_7";"2408";"2022-05-15 22:25:07";"2022-05-15 17:30:36";"ГЗУ19";"Температура";"A"
"2168";"VMB";"mass_nom_otv_7";"14";"2022-05-15 22:25:07";"2022-05-15 17:25:36";"ГЗУ19";"Текущий зам. отв. ";"A"
"2169";"VMB";"mass_ot_nom_otv_7";"13";"2022-05-15 22:25:07";"2022-05-15 17:24:37";"";"Текущий зам. отв. ";"A"
"2170";"VMB";"mass_arh_ob_zhid_7";"116.5";"2022-05-15 22:25:07";"2022-05-15 17:24:37";"ГЗУ19";"Посл. деб. скваж. ";"A"
"2256";"VMB";"MM52_proid_vrem";"302";"2022-05-15 22:25:08";"2022-05-15 17:29:19";"ГЗУ52";"Остав. врем. Зам. ";"A"
"2258";"VMB";"MM52_nom_otv";"10";"2022-05-15 22:25:08";"2022-05-15 17:29:19";"ГЗУ52";"Текущий зам. отв. ";"A"
"2259";"VMB";"MM52_arh_nom_otv";"8";"2022-05-15 22:25:08";"2022-05-15 17:29:19";"";"Текущий зам. отв. ";"A"
"2260";"VMB";"MM52_arh_o_ras_zhid";"5.68156337738";"2022-05-15 22:25:08";"2022-05-15 17:29:19";"ГЗУ52";"Посл. деб. скваж. ";"A"
"2681";"VMB";"yANAArr[31]_yDatVal";"36.6319465637";"2022-05-15 22:24:18";"2022-05-15 17:23:51";"ОГ №1";"Температура";"A"
"2682";"VMB";"yANAArr[32]_yDatVal";"0.280150473118";"2022-05-15 22:24:18";"2022-05-15 17:24:09";"ОГ №1";"Давление";"A"
"2683";"VMB";"yANAArr[33]_yDatVal";"315.78414917";"2022-05-15 22:24:18";"2022-05-15 17:24:08";"ОГ №1";"Уровень воды";"A"
"2684";"VMB";"yANAArr[34]_yDatVal";"289.05380249";"2022-05-15 22:24:18";"2022-05-15 17:24:08";"ОГ №1";"Уровень нефти";"A"
"2685";"VMB";"yANAArr[35]_yDatVal";"18.2291679382";"2022-05-15 22:24:18";"2022-05-15 17:20:59";"ОГ №2";"Температура";"A"
"2686";"VMB";"yANAArr[36]_yDatVal";"0.306973397732";"2022-05-15 22:24:18";"2022-05-15 17:14:02";"ОГ №2";"Давление";"A"
"2687";"VMB";"yANAArr[37]_yDatVal";"50.0";"2022-05-15 22:24:18";"2022-05-03 14:32:43";"ОГ №2";"Уровень воды";"A"
"2688";"VMB";"yANAArr[38]_yDatVal";"50.0";"2022-05-15 22:24:18";"2022-05-03 14:32:43";"ОГ №2";"Уровень нефти";"A"
"2691";"VMB";"VMOLDABEK_FLOW_obvodnennost(procent)";"0.0";"2022-05-15 22:24:18";"2022-05-12 22:48:40";"Оперативный узел учета нефти";"Обводненность";"A"
"2692";"VMB";"VMOLDABEK_FLOW_m3_h";"39.4272842407";"2022-05-15 22:24:18";"2022-05-15 17:24:09";"";"";"A"
"2693";"VMB";"VMOLDABEK_FLOW_Plotnost";"0.881812512875";"2022-05-15 22:24:18";"2022-05-15 17:24:09";"Оперативный узел учета нефти";"Плотность";"A"
"2694";"VMB";"VMOLDABEK_FLOW_Summator_m3";"468056.46875";"2022-05-15 22:24:18";"2022-05-15 17:24:09";"Оперативный узел учета нефти";"Накопленный расход";"A"
"2695";"VMB";"VMOLDABEK_FLOW_Summator_t";"414357.0625";"2022-05-15 22:24:18";"2022-05-15 17:24:08";"Оперативный узел учета нефти";"Накопленный расход";"A"
"2696";"VMB";"VMOLDABEK_FLOW_Temperature";"33.5909118652";"2022-05-15 22:24:18";"2022-05-15 17:24:09";"Оперативный узел учета нефти";"Температура";"A"
"2697";"VMB";"VMOLDABEK_FLOW_t_h";"34.7674713135";"2022-05-15 22:24:18";"2022-05-15 17:24:09";"Оперативный узел учета нефти";"Мгновенный расход";"A"
"2698";"UAZ";"5";"0.0";"2022-05-15 16:45:57";"2022-05-15 11:31:11";"";"";"A"
"2699";"UAZ";"6";"5364.82128906";"2022-05-15 16:45:57";"2022-05-15 11:31:11";"";"";"A"
"2779";"Karsak_KUUN";"OMNI_AIO/IL1_TOT_M_BRUT.CV";"464390";"2022-02-03 11:14:01";"0000-00-00 00:00:00";"";"";"D"
"2780";"Karsak_KUUN";"OMNI_AIO/IL1_TOT_V_BRUT.CV";"551054";"2022-02-03 11:14:01";"0000-00-00 00:00:00";"";"";"D"
"2781";"Karsak_KUUN";"OMNI_AIO/IL2_TOT_M_BRUT.CV";"709880";"2022-02-03 11:14:01";"0000-00-00 00:00:00";"";"";"D"
"2782";"Karsak_KUUN";"OMNI_AIO/IL2_TOT_V_BRUT.CV";"843797";"2022-02-03 11:14:01";"0000-00-00 00:00:00";"";"";"D"
"2783";"Karsak_KUUN";"OMNI_AIO/ST_TOT_M_BRUT.CV";"1174270";"2022-02-03 11:14:01";"0000-00-00 00:00:00";"";"";"D"
"2784";"Karsak_KUUN";"OMNI_AIO/ST_TOT_V_BRUT.CV";"1394851";"2022-02-03 11:14:01";"0000-00-00 00:00:00";"";"";"D"
"2785";"Karsak_KUUN";"IL1_T/AI1/OUT.CV";"7.478770732879639";"2022-02-03 11:14:01";"0000-00-00 00:00:00";"";"";"D"
"2786";"Karsak_KUUN";"IL1_P/AI1/OUT.CV";"-0.008748541586101055";"2022-02-03 11:14:01";"0000-00-00 00:00:00";"";"";"D"
"2787";"Karsak_KUUN";"IL1_RO/AI1/OUT.CV";"872.2738037109375";"2022-02-03 11:14:01";"0000-00-00 00:00:00";"";"";"D"
"2788";"Karsak_KUUN";"IL2_T/AI1/OUT.CV";"-0.6321207284927368";"2022-02-03 11:14:02";"0000-00-00 00:00:00";"";"";"D"
"2789";"Karsak_KUUN";"IL2_P/AI1/OUT.CV";"-0.0017637616256251931";"2022-02-03 11:14:02";"0000-00-00 00:00:00";"";"";"D"
"2790";"Karsak_KUUN";"IL2_RO/AI1/OUT.CV";"876.0";"2022-02-03 11:14:02";"0000-00-00 00:00:00";"";"";"D"
"2791";"Kainar_KUUN";"CUR_DATA/TOT_M1/OUT.CV";"20758.0";"2022-05-15 22:28:01";"0000-00-00 00:00:00";"";"";"A"
"2792";"Kainar_KUUN";"CUR_DATA/TOT_G1/OUT.CV";"23308.0";"2022-05-15 22:28:01";"0000-00-00 00:00:00";"";"";"A"
"2793";"Kainar_KUUN";"CUR_DATA/TOT_M2/OUT.CV";"7436.5";"2022-05-15 22:28:01";"0000-00-00 00:00:00";"";"";"A"
"2794";"Kainar_KUUN";"CUR_DATA/TOT_G2/OUT.CV";"8366.0";"2022-05-15 22:28:01";"0000-00-00 00:00:00";"";"";"A"
"2795";"Kainar_KUUN";"CUR_DATA/TOT_M/OUT.CV";"28207.0";"2022-05-15 22:28:01";"0000-00-00 00:00:00";"";"";"A"
"2796";"Kainar_KUUN";"CUR_DATA/TOT_G/OUT.CV";"31657.697265625";"2022-05-15 22:28:01";"0000-00-00 00:00:00";"";"";"A"
"2797";"Kainar_KUUN";"FLOW/TEMP1/OUT.CV";"21.1518497467041";"2022-05-15 22:28:01";"0000-00-00 00:00:00";"";"";"A"
